session_id,user_id,timestamp,channel,utm_source,utm_medium,utm_campaign,page_visited,session_duration_sec,device
SES_677375,USR_01240,2024-03-11 11:46:00,Google_Search,google,cpc,GSearch_Brand,/checkout,80,tablet
SES_958600,USR_01240,2024-03-08 11:48:00,Organic,organic,organic,Organic_Direct,/home,795,tablet
SES_214160,USR_01240,2024-03-13 00:35:00,Meta_Facebook,,cpc,FB_Awareness,/checkout,599,tablet
SES_716847,USR_01241,2024-03-10 06:28:00,Email,email,email,Email_Promo,/blog,860,tablet
SES_899847,USR_01241,2024-03-09 10:15:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,269,desktop
SES_308281,USR_01241,2024-03-10 15:36:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,181,mobile
SES_177872,USR_01241,2024-03-09 11:00:00,Organic,organic,organic,Organic_SEO,/product,253,desktop
SES_220904,USR_01242,2024-02-03 19:18:00,Google_Search,,cpc,GSearch_Generic,/home,357,tablet
SES_601430,USR_01242,2024-01-27 20:36:00,Google_Search,google,cpc,,/about,197,tablet
SES_529590,USR_01242,2024-01-28 12:01:00,Google_Search,google,cpc,GSearch_Competitor,/blog,575,tablet
SES_855704,USR_01243,2024-03-16 07:24:00,TikTok,tiktok,cpc,TikTok_Video1,/about,403,mobile
SES_630542,USR_01243,2024-03-22 23:38:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,726,desktop
SES_661218,USR_01243,2024-03-20 08:16:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,841,tablet
SES_455412,USR_01244,2024-02-20 15:16:00,Organic,organic,organic,Organic_SEO,/about,518,desktop
SES_632245,USR_01244,2024-02-23 08:32:00,Google_Search,google,cpc,GSearch_Competitor,/about,485,desktop
SES_185336,USR_01244,2024-02-25 17:48:00,Organic,organic,organic,Organic_SEO,/blog,882,tablet
SES_989552,USR_01244,2024-02-26 07:08:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,221,tablet
SES_112892,USR_01244,2024-02-19 10:18:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,787,mobile
SES_694831,USR_01245,2024-02-05 02:36:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,313,desktop
SES_592147,USR_01245,2024-02-01 03:08:00,Google_Search,google,cpc,GSearch_Brand,/product,654,mobile
SES_452567,USR_01245,2024-02-02 07:12:00,Organic,organic,organic,Organic_SEO,/pricing,840,mobile
SES_713751,USR_01245,2024-02-04 21:34:00,TikTok,tiktok,cpc,TikTok_Promo,/home,614,desktop
SES_650866,USR_01246,2024-03-07 15:35:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/about,812,tablet
SES_299591,USR_01246,2024-03-10 14:54:00,TikTok,tiktok,cpc,TikTok_Video1,/about,283,mobile
SES_558589,USR_01247,2024-03-08 12:26:00,Google_Search,google,cpc,GSearch_Competitor,/home,612,desktop
SES_929385,USR_01247,2024-03-08 01:43:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,329,desktop
SES_264708,USR_01247,2024-03-06 19:57:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,821,tablet
SES_845191,USR_01247,2024-03-01 05:44:00,TikTok,tiktok,cpc,TikTok_Video1,/product,444,desktop
SES_116462,USR_01247,2024-03-03 10:39:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,716,mobile
SES_677918,USR_01248,2024-03-02 23:50:00,Google_Search,google,cpc,GSearch_Generic,/about,198,desktop
SES_803863,USR_01248,2024-02-29 16:19:00,TikTok,tiktok,cpc,TikTok_Promo,/home,536,desktop
SES_455185,USR_01248,2024-02-29 19:40:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/about,175,desktop
SES_466163,USR_01249,2024-02-02 02:51:00,Google_Search,google,cpc,GSearch_Generic,/product,76,desktop
SES_432998,USR_01249,2024-02-03 12:35:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,596,desktop
SES_449804,USR_01249,2024-01-28 07:28:00,Email,email,email,Email_Welcome,/blog,863,tablet
SES_333512,USR_01249,2024-01-30 15:06:00,Google_Search,google,cpc,GSearch_Competitor,/about,277,mobile
SES_656473,USR_01249,2024-02-03 06:02:00,TikTok,tiktok,cpc,TikTok_Video1,/about,602,desktop
SES_661753,USR_01250,2024-02-02 12:27:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/pricing,712,desktop
SES_466892,USR_01250,2024-01-27 18:22:00,Organic,organic,organic,Organic_Direct,/about,833,mobile
SES_769834,USR_01250,2024-02-01 21:56:00,Google_Search,google,cpc,GSearch_Brand,/about,522,tablet
SES_821887,USR_01250,2024-01-29 23:34:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,659,tablet
SES_654275,USR_01250,2024-01-28 14:09:00,Google_Search,google,cpc,GSearch_Competitor,/product,380,desktop
SES_402126,USR_01251,2024-02-12 03:01:00,LinkedIn,,cpc,,/signup,323,mobile
SES_417692,USR_01251,2024-02-12 18:15:00,Google_Search,google,cpc,GSearch_Generic,/home,445,desktop
SES_220146,USR_01251,2024-02-07 02:21:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,405,tablet
SES_838856,USR_01251,2024-02-13 08:28:00,Organic,organic,organic,Organic_SEO,/checkout,700,desktop
SES_771845,USR_01251,2024-02-07 17:37:00,Google_Search,google,cpc,GSearch_Generic,/product,163,tablet
SES_782431,USR_01252,2024-01-09 12:19:00,Email,email,email,,/blog,838,desktop
SES_781025,USR_01252,2024-01-06 16:02:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,260,tablet
SES_272745,USR_01252,2024-01-09 09:23:00,Google_Search,google,cpc,GSearch_Brand,/pricing,819,tablet
SES_167760,USR_01252,2024-01-04 09:55:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,713,mobile
SES_142600,USR_01253,2024-02-10 23:02:00,Meta_Facebook,facebook,cpc,,/pricing,395,mobile
SES_937846,USR_01253,2024-02-04 23:26:00,Google_Search,google,cpc,GSearch_Competitor,/about,677,mobile
SES_874625,USR_01253,2024-02-09 14:03:00,Google_Search,google,cpc,GSearch_Brand,/blog,623,tablet
SES_221326,USR_01254,2024-01-28 12:26:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,604,mobile
SES_498173,USR_01254,2024-01-30 19:06:00,Email,email,email,Email_Welcome,/checkout,214,tablet
SES_528714,USR_01254,2024-01-28 12:09:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,479,mobile
SES_562815,USR_01254,2024-01-28 12:37:00,Google_Search,google,cpc,GSearch_Generic,/blog,493,desktop
SES_682350,USR_01255,2024-01-26 01:40:00,Organic,organic,organic,Organic_Direct,/blog,693,tablet
SES_453214,USR_01255,2024-01-28 15:06:00,Google_Search,google,cpc,GSearch_Brand,/about,67,desktop
SES_449142,USR_01256,2024-02-19 01:54:00,Google_Search,google,cpc,GSearch_Generic,/pricing,298,mobile
SES_791638,USR_01256,2024-02-23 16:47:00,Google_Search,google,cpc,GSearch_Generic,/checkout,176,tablet
SES_980048,USR_01257,2024-03-21 18:51:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,885,mobile
SES_549389,USR_01257,2024-03-24 04:01:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,223,tablet
SES_272785,USR_01257,2024-03-20 09:57:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,866,desktop
SES_426099,USR_01257,2024-03-23 13:16:00,Google_Search,google,cpc,GSearch_Generic,/signup,811,desktop
SES_441363,USR_01258,2024-01-28 11:21:00,TikTok,tiktok,cpc,TikTok_Video1,/about,118,tablet
SES_228850,USR_01259,2024-01-25 22:23:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/pricing,104,mobile
SES_910267,USR_01259,2024-01-24 04:55:00,Google_Search,google,cpc,GSearch_Brand,/about,377,mobile
SES_280274,USR_01260,2024-02-21 22:00:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,190,desktop
SES_796211,USR_01260,2024-02-22 05:42:00,Google_Search,google,cpc,,/blog,246,desktop
SES_573224,USR_01260,2024-02-22 07:15:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,449,mobile
SES_631218,USR_01261,2024-03-04 16:55:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,624,tablet
SES_408514,USR_01261,2024-03-02 18:43:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,618,desktop
SES_612736,USR_01261,2024-03-02 11:40:00,TikTok,tiktok,cpc,TikTok_Video1,/about,190,tablet
SES_104799,USR_01261,2024-03-04 21:21:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,444,tablet
SES_847807,USR_01262,2024-02-29 22:49:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,139,desktop
SES_317445,USR_01262,2024-03-04 17:43:00,TikTok,tiktok,cpc,,/blog,256,mobile
SES_863455,USR_01262,2024-02-29 03:32:00,Google_Search,google,cpc,GSearch_Generic,/home,137,desktop
SES_663867,USR_01262,2024-03-03 01:55:00,Google_Search,google,cpc,GSearch_Brand,/home,641,mobile
SES_800606,USR_01263,2024-03-13 07:36:00,Organic,organic,organic,Organic_SEO,/about,587,mobile
SES_707966,USR_01263,2024-03-13 02:01:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,416,desktop
SES_162499,USR_01263,2024-03-08 09:25:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,174,desktop
SES_770142,USR_01263,2024-03-10 19:08:00,Email,email,email,Email_Promo,/product,374,mobile
SES_930550,USR_01263,2024-03-10 07:21:00,Email,email,email,Email_Promo,/home,455,mobile
SES_710202,USR_01264,2024-01-12 15:59:00,Google_Search,google,cpc,GSearch_Generic,/checkout,48,desktop
SES_543182,USR_01265,2024-03-20 16:25:00,Google_Search,google,cpc,GSearch_Competitor,/about,413,mobile
SES_948847,USR_01265,2024-03-22 21:59:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,146,desktop
SES_575400,USR_01266,2024-02-29 02:59:00,Meta_Facebook,,cpc,FB_Retargeting,/pricing,802,mobile
SES_986590,USR_01267,2024-01-06 23:42:00,TikTok,,cpc,TikTok_Video1,/about,211,desktop
SES_398367,USR_01267,2024-01-03 15:18:00,Meta_Facebook,facebook,cpc,FB_Awareness,/blog,875,desktop
SES_339507,USR_01267,2024-01-10 17:07:00,TikTok,,cpc,TikTok_Video1,/pricing,208,mobile
SES_908299,USR_01267,2024-01-06 10:16:00,Google_Search,google,cpc,GSearch_Competitor,/home,144,desktop
SES_405807,USR_01267,2024-01-06 07:41:00,TikTok,tiktok,cpc,TikTok_Promo,/home,548,tablet
SES_953531,USR_01268,2024-02-14 20:53:00,TikTok,tiktok,cpc,TikTok_Promo,/signup,617,mobile
SES_976438,USR_01268,2024-02-13 16:15:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/about,892,desktop
SES_452512,USR_01268,2024-02-14 17:15:00,Organic,organic,organic,Organic_Direct,/blog,534,desktop
SES_132871,USR_01268,2024-02-09 19:37:00,Google_Search,google,cpc,GSearch_Competitor,/home,779,mobile
SES_716101,USR_01269,2024-02-28 22:32:00,Google_Search,google,cpc,GSearch_Brand,/home,319,mobile
SES_377497,USR_01270,2024-02-01 00:07:00,Email,email,email,Email_Promo,/home,115,desktop
SES_318943,USR_01270,2024-02-06 10:11:00,Google_Search,google,cpc,GSearch_Competitor,/home,899,desktop
SES_879344,USR_01271,2024-01-29 08:08:00,Google_Search,google,cpc,GSearch_Competitor,/signup,425,desktop
SES_676438,USR_01271,2024-01-26 04:12:00,Google_Search,,cpc,GSearch_Generic,/home,37,mobile
SES_874343,USR_01272,2024-01-18 08:02:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,810,mobile
SES_105955,USR_01272,2024-01-16 10:26:00,Google_Search,google,cpc,GSearch_Brand,/signup,481,mobile
SES_487008,USR_01272,2024-01-16 02:30:00,Google_Search,google,cpc,GSearch_Generic,/signup,472,mobile
SES_257362,USR_01272,2024-01-16 22:11:00,Google_Search,google,cpc,GSearch_Brand,/signup,569,desktop
SES_409175,USR_01273,2024-01-13 18:10:00,Meta_Facebook,facebook,cpc,,/product,405,desktop
SES_485045,USR_01273,2024-01-20 15:05:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/about,375,mobile
SES_748163,USR_01273,2024-01-15 15:44:00,Google_Search,google,cpc,GSearch_Generic,/signup,723,desktop
SES_648026,USR_01273,2024-01-15 19:45:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,566,tablet
SES_198163,USR_01274,2024-02-24 02:16:00,Google_Search,google,cpc,GSearch_Brand,/product,770,desktop
SES_536699,USR_01275,2024-01-25 14:13:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,718,mobile
SES_100572,USR_01276,2024-01-17 21:26:00,Email,email,email,Email_Retention,/about,641,desktop
SES_598688,USR_01276,2024-01-14 23:52:00,Organic,organic,organic,Organic_Direct,/home,226,desktop
SES_616864,USR_01276,2024-01-10 12:56:00,Email,email,email,Email_Retention,/home,502,mobile
SES_804751,USR_01276,2024-01-16 04:28:00,Google_Search,google,cpc,GSearch_Competitor,/product,575,mobile
SES_592965,USR_01277,2024-03-08 18:24:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,888,desktop
SES_871576,USR_01278,2024-01-02 10:18:00,Google_Search,google,cpc,GSearch_Brand,/signup,162,desktop
SES_993177,USR_01278,2024-01-02 09:04:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,461,desktop
SES_841724,USR_01278,2024-01-05 02:53:00,Google_Search,google,cpc,GSearch_Competitor,/home,289,desktop
SES_252940,USR_01279,2024-02-13 04:14:00,Organic,organic,organic,Organic_SEO,/signup,93,tablet
SES_183083,USR_01279,2024-02-13 13:58:00,Email,email,email,Email_Promo,/blog,297,desktop
SES_835778,USR_01279,2024-02-07 10:39:00,Google_Search,google,cpc,GSearch_Competitor,/product,273,desktop
SES_297472,USR_01280,2024-02-25 07:06:00,Google_Search,google,cpc,GSearch_Generic,/about,800,desktop
SES_401982,USR_01280,2024-02-25 03:06:00,Google_Search,google,cpc,GSearch_Brand,/checkout,248,desktop
SES_928118,USR_01280,2024-02-21 07:40:00,Organic,organic,organic,Organic_Direct,/home,805,tablet
SES_704611,USR_01280,2024-02-20 21:47:00,Organic,organic,organic,Organic_SEO,/pricing,493,tablet
SES_829284,USR_01281,2024-01-08 21:20:00,TikTok,tiktok,cpc,TikTok_Video1,/checkout,314,tablet
SES_333723,USR_01281,2024-01-11 11:41:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/signup,698,tablet
SES_547292,USR_01281,2024-01-14 16:49:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,189,desktop
SES_151151,USR_01281,2024-01-10 08:00:00,Google_Search,google,cpc,GSearch_Competitor,/signup,607,mobile
SES_684066,USR_01282,2024-01-04 18:44:00,Organic,organic,organic,Organic_SEO,/about,305,tablet
SES_859441,USR_01282,2024-01-03 21:22:00,LinkedIn,linkedin,cpc,,/home,643,desktop
SES_568621,USR_01282,2024-01-10 23:09:00,Organic,organic,organic,Organic_SEO,/about,437,tablet
SES_765956,USR_01282,2024-01-03 05:18:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,466,tablet
SES_767164,USR_01283,2024-01-17 12:11:00,Email,email,email,Email_Welcome,/checkout,529,tablet
SES_800178,USR_01284,2024-01-04 03:29:00,Meta_Facebook,,cpc,FB_Retargeting,/blog,370,tablet
SES_319852,USR_01284,2024-01-06 07:05:00,Email,email,email,Email_Welcome,/product,367,desktop
SES_973705,USR_01284,2024-01-11 06:33:00,Meta_Facebook,,cpc,FB_Lookalike,/signup,382,desktop
SES_373893,USR_01284,2024-01-05 02:12:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,840,mobile
SES_782159,USR_01284,2024-01-11 15:14:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,531,desktop
SES_560625,USR_01285,2024-01-17 19:15:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/about,297,mobile
SES_401453,USR_01285,2024-01-18 04:21:00,TikTok,,cpc,TikTok_Promo,/home,708,desktop
SES_903298,USR_01286,2024-01-23 18:23:00,Google_Search,google,cpc,,/pricing,735,tablet
SES_804020,USR_01286,2024-01-25 05:31:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,501,tablet
SES_542787,USR_01286,2024-01-23 21:50:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,160,tablet
SES_767567,USR_01286,2024-01-20 02:15:00,Google_Search,google,cpc,GSearch_Generic,/checkout,242,mobile
SES_809253,USR_01286,2024-01-19 01:11:00,Google_Search,google,cpc,GSearch_Generic,/signup,296,desktop
SES_864710,USR_01287,2024-02-09 04:11:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,204,mobile
SES_597561,USR_01287,2024-02-12 01:49:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/signup,812,tablet
SES_652381,USR_01287,2024-02-09 11:35:00,Google_Search,google,cpc,,/about,561,mobile
SES_544859,USR_01287,2024-02-12 23:35:00,TikTok,tiktok,cpc,TikTok_Video1,/product,173,desktop
SES_568056,USR_01287,2024-02-05 02:23:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,669,mobile
SES_943141,USR_01288,2024-03-02 07:34:00,Google_Search,google,cpc,GSearch_Competitor,/home,232,desktop
SES_164172,USR_01289,2024-02-29 21:16:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,302,desktop
SES_997918,USR_01289,2024-02-28 15:56:00,Meta_Facebook,facebook,cpc,,/home,45,desktop
SES_236491,USR_01289,2024-02-29 06:58:00,Organic,organic,organic,Organic_Direct,/pricing,595,tablet
SES_642611,USR_01290,2024-01-16 10:03:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,169,tablet
SES_640483,USR_01291,2024-02-12 15:47:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,254,desktop
SES_991114,USR_01291,2024-02-06 07:13:00,Organic,organic,organic,Organic_Direct,/checkout,64,desktop
SES_775945,USR_01291,2024-02-05 21:44:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,248,mobile
SES_209421,USR_01291,2024-02-06 18:21:00,Google_Search,google,cpc,GSearch_Brand,/pricing,791,mobile
SES_299557,USR_01291,2024-02-05 08:43:00,TikTok,tiktok,cpc,TikTok_Promo,/home,265,desktop
SES_700033,USR_01292,2024-03-21 20:41:00,Organic,organic,organic,Organic_SEO,/product,58,desktop
SES_115275,USR_01292,2024-03-21 09:58:00,Email,email,email,Email_Retention,/pricing,559,mobile
SES_570565,USR_01292,2024-03-20 22:19:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,335,desktop
SES_436874,USR_01292,2024-03-24 01:49:00,Organic,organic,organic,Organic_SEO,/about,366,mobile
SES_562586,USR_01293,2024-03-18 19:40:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,162,mobile
SES_952181,USR_01293,2024-03-25 21:38:00,Organic,organic,organic,Organic_SEO,/home,897,mobile
SES_203511,USR_01293,2024-03-23 18:38:00,TikTok,,cpc,TikTok_Promo,/signup,851,desktop
SES_880263,USR_01293,2024-03-22 22:46:00,Google_Search,google,cpc,GSearch_Generic,/blog,828,mobile
SES_158229,USR_01293,2024-03-25 20:23:00,Google_Search,,cpc,GSearch_Brand,/home,408,tablet
SES_150859,USR_01294,2024-03-01 03:46:00,LinkedIn,,cpc,LinkedIn_Lead,/about,691,desktop
SES_175030,USR_01294,2024-02-28 07:56:00,TikTok,,cpc,TikTok_Video1,/pricing,672,mobile
SES_506426,USR_01294,2024-02-27 20:30:00,Email,email,email,Email_Promo,/home,614,mobile
SES_114209,USR_01295,2024-02-10 01:56:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,68,mobile
SES_584402,USR_01295,2024-02-08 12:33:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/signup,246,desktop
SES_678391,USR_01295,2024-02-11 18:38:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,318,desktop
SES_141442,USR_01296,2024-01-23 22:30:00,Meta_Facebook,,cpc,FB_Retargeting,/blog,369,tablet
SES_211953,USR_01296,2024-01-19 12:22:00,Google_Search,google,cpc,GSearch_Competitor,/product,727,tablet
SES_730888,USR_01296,2024-01-23 00:19:00,Google_Search,google,cpc,GSearch_Competitor,/product,141,desktop
SES_762651,USR_01296,2024-01-18 13:43:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,522,desktop
SES_359527,USR_01297,2024-01-26 03:37:00,TikTok,tiktok,cpc,TikTok_Video1,/about,441,desktop
SES_634664,USR_01297,2024-01-25 08:58:00,Google_Search,google,cpc,GSearch_Generic,/pricing,314,desktop
SES_288757,USR_01297,2024-01-31 08:43:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,116,tablet
SES_933787,USR_01297,2024-01-28 07:55:00,Google_Search,google,cpc,GSearch_Brand,/about,677,mobile
SES_851870,USR_01298,2024-02-12 10:36:00,Organic,organic,organic,Organic_SEO,/home,764,desktop
SES_792636,USR_01298,2024-02-09 09:24:00,Organic,,organic,,/pricing,808,tablet
SES_262180,USR_01298,2024-02-09 20:47:00,Email,email,email,Email_Welcome,/pricing,603,tablet
SES_798434,USR_01299,2024-03-04 20:43:00,TikTok,tiktok,cpc,TikTok_Promo,/signup,518,desktop
SES_147486,USR_01299,2024-03-08 10:15:00,Email,email,email,Email_Promo,/pricing,181,desktop
SES_664373,USR_01299,2024-03-05 18:28:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,482,desktop
SES_825690,USR_01299,2024-03-11 19:05:00,Meta_Facebook,facebook,cpc,FB_Awareness,/blog,153,tablet
SES_459149,USR_01299,2024-03-07 18:42:00,Email,email,email,Email_Welcome,/checkout,655,mobile
SES_656738,USR_01300,2024-03-04 11:26:00,Email,email,email,Email_Promo,/signup,488,desktop
SES_869324,USR_01301,2024-01-15 18:41:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,874,desktop
SES_600661,USR_01301,2024-01-22 15:58:00,Google_Search,google,cpc,GSearch_Generic,/signup,143,desktop
SES_158096,USR_01301,2024-01-15 04:23:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,48,tablet
SES_770983,USR_01301,2024-01-16 19:44:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,581,desktop
SES_326984,USR_01301,2024-01-22 15:16:00,Email,email,email,Email_Welcome,/pricing,794,tablet
SES_889405,USR_01302,2024-02-20 21:26:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,277,desktop
SES_127666,USR_01302,2024-02-19 18:57:00,Organic,organic,organic,Organic_SEO,/pricing,250,mobile
SES_841107,USR_01302,2024-02-22 22:49:00,Google_Search,google,cpc,GSearch_Competitor,/product,516,desktop
SES_982372,USR_01303,2024-02-18 05:47:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,466,desktop
SES_926235,USR_01303,2024-02-11 20:11:00,Google_Search,google,cpc,GSearch_Generic,/signup,505,desktop
SES_963834,USR_01303,2024-02-15 09:12:00,Google_Search,google,cpc,GSearch_Brand,/checkout,399,mobile
SES_334812,USR_01303,2024-02-11 15:31:00,Organic,organic,organic,Organic_Direct,/signup,829,desktop
SES_691660,USR_01303,2024-02-15 02:37:00,Google_Search,google,cpc,GSearch_Generic,/home,428,mobile
SES_736889,USR_01304,2024-03-20 05:22:00,Google_Search,google,cpc,GSearch_Competitor,/home,131,desktop
SES_755236,USR_01304,2024-03-16 16:09:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,84,desktop
SES_885939,USR_01304,2024-03-15 09:52:00,Google_Search,google,cpc,GSearch_Brand,/checkout,623,mobile
SES_553190,USR_01304,2024-03-17 18:55:00,Google_Search,google,cpc,GSearch_Generic,/checkout,209,desktop
SES_769734,USR_01305,2024-02-07 11:58:00,TikTok,tiktok,cpc,TikTok_Video1,/blog,657,mobile
SES_375610,USR_01305,2024-02-07 01:15:00,TikTok,tiktok,cpc,TikTok_Video1,/home,139,tablet
SES_718789,USR_01305,2024-02-08 11:06:00,TikTok,tiktok,cpc,TikTok_Video1,/home,699,mobile
SES_162453,USR_01305,2024-02-06 11:38:00,Email,email,email,Email_Welcome,/about,472,tablet
SES_404172,USR_01305,2024-02-12 06:35:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,242,tablet
SES_597071,USR_01306,2024-02-19 23:30:00,Email,email,email,Email_Retention,/product,343,tablet
SES_288020,USR_01306,2024-02-20 14:30:00,Google_Search,,cpc,GSearch_Brand,/signup,169,tablet
SES_475128,USR_01306,2024-02-16 01:53:00,Organic,organic,organic,Organic_SEO,/pricing,390,mobile
SES_982796,USR_01306,2024-02-17 20:40:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,721,tablet
SES_611092,USR_01307,2024-02-08 18:56:00,Google_Search,google,cpc,GSearch_Competitor,/product,781,tablet
SES_557388,USR_01307,2024-02-05 14:10:00,Email,email,email,Email_Welcome,/blog,529,desktop
SES_154535,USR_01307,2024-02-05 09:01:00,Meta_Facebook,facebook,cpc,FB_Awareness,/about,418,tablet
SES_395382,USR_01307,2024-02-03 03:47:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,527,mobile
SES_376690,USR_01307,2024-02-02 02:45:00,TikTok,tiktok,cpc,TikTok_Video1,/home,501,mobile
SES_578560,USR_01308,2024-01-11 01:59:00,TikTok,tiktok,cpc,TikTok_Promo,/product,462,desktop
SES_939242,USR_01308,2024-01-16 11:20:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,110,tablet
SES_219330,USR_01308,2024-01-12 23:20:00,Meta_Facebook,facebook,cpc,,/blog,339,desktop
SES_329532,USR_01308,2024-01-15 15:03:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,77,tablet
SES_572919,USR_01308,2024-01-10 11:26:00,Organic,organic,organic,Organic_Direct,/home,851,desktop
SES_974321,USR_01309,2024-01-03 19:30:00,Organic,organic,organic,Organic_Direct,/signup,678,tablet
SES_403483,USR_01309,2024-01-01 18:10:00,Google_Search,,cpc,GSearch_Brand,/about,190,mobile
SES_373759,USR_01310,2024-03-21 00:00:00,Organic,organic,organic,Organic_SEO,/about,109,mobile
SES_155577,USR_01310,2024-03-25 05:58:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,350,mobile
SES_968924,USR_01310,2024-03-23 15:05:00,Google_Search,google,cpc,GSearch_Competitor,/home,879,tablet
SES_186932,USR_01310,2024-03-19 10:47:00,Organic,organic,organic,Organic_SEO,/product,101,tablet
SES_952177,USR_01310,2024-03-20 20:26:00,TikTok,tiktok,cpc,TikTok_Promo,/home,880,mobile
SES_618410,USR_01311,2024-02-24 15:38:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,457,mobile
SES_256939,USR_01311,2024-02-26 10:30:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,38,desktop
SES_505578,USR_01311,2024-02-23 18:56:00,Google_Search,google,cpc,GSearch_Generic,/pricing,708,tablet
SES_211037,USR_01311,2024-02-27 23:33:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,540,desktop
SES_683363,USR_01312,2024-01-19 00:04:00,TikTok,tiktok,cpc,TikTok_Video1,/blog,541,tablet
SES_499944,USR_01313,2024-02-22 10:56:00,Google_Search,google,cpc,GSearch_Brand,/home,298,desktop
SES_244073,USR_01313,2024-02-19 19:59:00,Google_Search,google,cpc,GSearch_Generic,/pricing,814,mobile
SES_833979,USR_01313,2024-02-21 11:54:00,Meta_Facebook,,cpc,FB_Awareness,/home,96,desktop
SES_530657,USR_01314,2024-02-06 16:16:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,484,mobile
